,date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,snowfall_sum,precipitation_hours
0,2015-01-01 05:00:00,2.361,-4.289,-1.2452499,0.0,0.0
1,2015-01-02 05:00:00,5.261,-2.089,0.9505834,0.0,0.0
2,2015-01-03 05:00:00,8.011001,-2.739,1.7214166,3.0799997,11.0
3,2015-01-04 05:00:00,13.661,7.611,10.0547495,0.0,12.0
4,2015-01-05 05:00:00,6.061,-4.339,0.86725014,0.0,0.0
5,2015-01-06 05:00:00,-4.589,-6.639,-5.6264997,1.0500001,6.0
6,2015-01-07 05:00:00,-4.139,-12.639,-7.2452507,0.0,0.0
7,2015-01-08 05:00:00,-6.089,-13.238999,-9.7515,0.0,0.0
8,2015-01-09 05:00:00,0.56100005,-8.139,-3.5848331,0.63000005,4.0
9,2015-01-10 05:00:00,-5.139,-9.639,-7.505667,0.0,0.0
10,2015-01-11 05:00:00,1.7609999,-8.938999,-3.8994162,0.0,0.0
11,2015-01-12 05:00:00,2.5609999,-1.139,1.1964167,0.0,15.0
12,2015-01-13 05:00:00,1.0109999,-7.939,-3.7223337,0.21000001,2.0
13,2015-01-14 05:00:00,-0.089,-8.089,-4.2306666,0.0,0.0
14,2015-01-15 05:00:00,1.111,-5.339,-2.6556666,0.0,0.0
15,2015-01-16 05:00:00,4.661,-6.739,-1.4869167,0.0,0.0
16,2015-01-17 05:00:00,-2.289,-8.639,-5.4390006,0.0,0.0
17,2015-01-18 05:00:00,7.561,-2.639,2.4151666,0.0,14.0
18,2015-01-19 05:00:00,5.161,-1.7390001,0.8005833,0.0,0.0
19,2015-01-20 05:00:00,4.911,-2.839,0.4630833,0.0,0.0
20,2015-01-21 05:00:00,1.161,-5.589,-2.2015002,0.42000002,2.0
21,2015-01-22 05:00:00,4.211,-2.889,-0.116083324,0.14,2.0
22,2015-01-23 05:00:00,3.261,-4.639,-0.8994165,0.0,0.0
23,2015-01-24 05:00:00,1.911,-1.2390001,0.4818333,11.059999,15.0
24,2015-01-25 05:00:00,3.711,-4.139,-1.2994165,0.07,0.0
25,2015-01-26 05:00:00,-2.589,-5.489,-4.268167,4.9,20.0
26,2015-01-27 05:00:00,-3.6890001,-7.639,-5.9056664,7.7699995,14.0
27,2015-01-28 05:00:00,-3.4390001,-12.688999,-8.895249,0.0,0.0
28,2015-01-29 05:00:00,0.061,-16.189,-8.299417,0.49,3.0
29,2015-01-30 05:00:00,1.611,-9.889,-1.8744167,1.7500001,9.0
30,2015-01-31 05:00:00,-5.889,-14.389,-10.643167,0.0,0.0
31,2015-02-01 05:00:00,0.861,-13.839,-6.6452503,0.70000005,2.0
32,2015-02-02 05:00:00,2.711,-9.938999,-1.5994167,7.9100003,19.0
33,2015-02-03 05:00:00,-5.739,-15.488999,-11.047333,0.0,0.0
34,2015-02-04 05:00:00,2.8109999,-12.738999,-3.7119172,0.0,0.0
35,2015-02-05 05:00:00,0.661,-13.839,-4.499417,0.7,4.0
36,2015-02-06 05:00:00,-5.289,-18.539,-12.534835,0.07,0.0
37,2015-02-07 05:00:00,0.711,-12.839,-5.914001,0.14,0.0
38,2015-02-08 05:00:00,3.461,-2.239,0.59849995,0.0,1.0
39,2015-02-09 05:00:00,-0.389,-4.189,-3.08275,1.4000003,15.0
40,2015-02-10 05:00:00,1.411,-5.139,-2.5452502,0.35,2.0
41,2015-02-11 05:00:00,-1.7390001,-7.989,-4.684833,0.0,0.0
42,2015-02-12 05:00:00,2.711,-8.738999,-2.9681673,0.07,2.0
43,2015-02-13 05:00:00,-7.939,-15.589,-12.116082,0.0,0.0
44,2015-02-14 05:00:00,-0.33900002,-13.139,-6.5994167,0.84000003,6.0
45,2015-02-15 05:00:00,-5.489,-17.489,-10.730667,1.12,5.0
46,2015-02-16 05:00:00,-7.689,-19.039,-13.461917,0.0,0.0
47,2015-02-17 05:00:00,-4.189,-10.988999,-7.9285846,2.3099997,10.0
48,2015-02-18 05:00:00,-2.539,-12.639,-7.5015006,0.0,0.0
49,2015-02-19 05:00:00,-6.939,-14.839,-10.053582,0.0,0.0
50,2015-02-20 05:00:00,-8.789,-19.539,-14.799417,0.0,0.0
51,2015-02-21 05:00:00,-1.039,-16.639,-7.841083,8.26,10.0
52,2015-02-22 05:00:00,4.911,-2.739,0.5443333,2.7300005,10.0
53,2015-02-23 05:00:00,-1.9890001,-16.389,-7.4431663,0.0,0.0
54,2015-02-24 05:00:00,-7.239,-18.989,-12.782752,0.0,0.0
55,2015-02-25 05:00:00,0.911,-14.238999,-6.489,0.0,0.0
56,2015-02-26 05:00:00,-3.1890001,-8.589,-6.1848335,0.56,5.0
57,2015-02-27 05:00:00,-2.839,-13.188999,-8.778582,0.0,0.0
58,2015-02-28 05:00:00,-3.789,-16.639,-9.295251,0.0,0.0
59,2015-03-01 05:00:00,-1.389,-8.589,-4.9723325,8.12,12.0
60,2015-03-02 05:00:00,1.861,-7.689,-1.45775,0.0,0.0
61,2015-03-03 05:00:00,2.3109999,-10.938999,-4.7931666,2.9399998,10.0
62,2015-03-04 05:00:00,4.711,2.161,3.111,0.0,13.0
63,2015-03-05 05:00:00,2.161,-6.939,-2.2369168,9.59,22.0
64,2015-03-06 05:00:00,-6.139,-15.188999,-10.416083,0.0,0.0
65,2015-03-07 05:00:00,0.911,-16.389,-7.7931676,0.0,0.0
66,2015-03-08 05:00:00,6.111,-5.839,-0.3265001,0.0,0.0
67,2015-03-09 05:00:00,7.211,-4.989,1.1818334,0.0,1.0
68,2015-03-10 05:00:00,6.461,-1.039,3.0547497,0.0,8.0
69,2015-03-11 05:00:00,10.911,0.611,5.586,0.0,4.0
70,2015-03-12 05:00:00,5.561,-3.839,1.7443331,0.0,0.0
71,2015-03-13 05:00:00,3.411,-5.339,-0.5848332,0.0,0.0
72,2015-03-14 05:00:00,6.461,1.0109999,3.9735,0.0,20.0
73,2015-03-15 05:00:00,6.561,0.311,3.6380835,0.0,0.0
74,2015-03-16 05:00:00,8.161,-3.289,2.6818333,0.0,0.0
75,2015-03-17 05:00:00,12.111,-1.689,5.200583,0.0,3.0
76,2015-03-18 05:00:00,3.511,-3.289,-0.53691673,0.0,0.0
77,2015-03-19 05:00:00,4.911,-4.339,-0.5640002,0.0,0.0
78,2015-03-20 05:00:00,2.411,-3.389,-0.2910833,7.8399997,13.0
79,2015-03-21 05:00:00,7.911,-1.689,2.56725,0.35,1.0
80,2015-03-22 05:00:00,4.911,-3.389,1.0276666,0.0,0.0
81,2015-03-23 05:00:00,2.961,-5.639,-1.6535834,0.0,0.0
82,2015-03-24 05:00:00,5.411,-4.439,0.16725016,0.0,0.0
83,2015-03-25 05:00:00,7.311,-2.589,2.4485,0.07,3.0
84,2015-03-26 05:00:00,15.311001,2.8109999,9.57975,0.0,9.0
85,2015-03-27 05:00:00,7.411,1.461,4.5839167,0.0,10.0
86,2015-03-28 05:00:00,3.961,-2.389,1.41725,0.07,0.0
87,2015-03-29 05:00:00,6.261,-3.239,0.8943333,0.0,0.0
88,2015-03-30 05:00:00,10.911,-0.539,4.8755836,0.14,1.0
89,2015-03-31 05:00:00,6.361,-0.73899996,2.6985,0.49,11.0
90,2015-04-01 05:00:00,10.211,-1.289,3.8797503,0.0,0.0
91,2015-04-02 05:00:00,15.411,-1.589,7.8901677,0.0,3.0
92,2015-04-03 05:00:00,15.261001,10.861,13.204751,0.0,9.0
93,2015-04-04 05:00:00,14.611,2.361,9.215167,0.0,4.0
94,2015-04-05 05:00:00,14.861,1.161,7.8464165,0.0,0.0
95,2015-04-06 05:00:00,15.911,0.711,9.336001,0.0,2.0
96,2015-04-07 05:00:00,15.261001,5.511,10.0547495,0.0,12.0
97,2015-04-08 05:00:00,6.861,4.211,5.1089168,0.0,2.0
98,2015-04-09 05:00:00,6.761,2.961,4.1735,0.0,2.0
99,2015-04-10 05:00:00,13.961,4.011,9.44225,0.0,4.0
100,2015-04-11 05:00:00,13.311001,5.211,10.073499,0.0,0.0
101,2015-04-12 05:00:00,16.311,1.961,9.100583,0.0,0.0
102,2015-04-13 05:00:00,17.411001,4.311,11.110999,0.0,0.0
103,2015-04-14 05:00:00,16.461,10.711,13.010999,0.0,4.0
104,2015-04-15 05:00:00,19.061,7.211,12.838084,0.0,0.0
105,2015-04-16 05:00:00,14.511001,5.611,10.344334,0.0,0.0
106,2015-04-17 05:00:00,19.411001,10.461,14.448499,0.0,6.0
107,2015-04-18 05:00:00,23.061,8.211,16.175583,0.0,0.0
108,2015-04-19 05:00:00,12.961,6.961,9.925584,0.0,0.0
109,2015-04-20 05:00:00,14.811001,7.161,11.108917,0.0,15.0
110,2015-04-21 05:00:00,17.861,8.411,13.475585,0.0,4.0
111,2015-04-22 05:00:00,18.361,5.861,11.556832,0.0,4.0
112,2015-04-23 05:00:00,9.961,4.211,6.8797507,0.0,2.0
113,2015-04-24 05:00:00,8.911,1.711,5.04225,0.0,0.0
114,2015-04-25 05:00:00,14.111,1.061,7.3110003,0.0,0.0
115,2015-04-26 05:00:00,13.761001,4.261,9.313083,0.0,0.0
116,2015-04-27 05:00:00,14.861,5.161,10.154752,0.0,0.0
117,2015-04-28 05:00:00,18.361,8.161,12.327666,0.0,0.0
118,2015-04-29 05:00:00,22.111,8.961,14.700582,0.0,0.0
119,2015-04-30 05:00:00,15.211,7.461,11.01725,0.0,0.0
120,2015-05-01 05:00:00,13.261001,7.561,9.786,0.0,0.0
121,2015-05-02 05:00:00,16.861,6.561,10.636,0.0,0.0
122,2015-05-03 05:00:00,22.511,6.111,14.152667,0.0,0.0
123,2015-05-04 05:00:00,25.711,9.461,18.290167,0.0,0.0
124,2015-05-05 05:00:00,25.661001,14.761001,20.433916,0.0,0.0
125,2015-05-06 05:00:00,19.561,12.761001,17.013083,0.0,0.0
126,2015-05-07 05:00:00,23.261,10.111,16.731833,0.0,0.0
127,2015-05-08 05:00:00,25.761,10.811001,17.515165,0.0,0.0
128,2015-05-09 05:00:00,18.211,11.511001,15.469334,0.0,0.0
129,2015-05-10 05:00:00,26.711,15.511001,20.415165,0.0,0.0
130,2015-05-11 05:00:00,26.361,17.811,20.913082,0.0,4.0
131,2015-05-12 05:00:00,29.611,17.761,23.625582,0.0,0.0
132,2015-05-13 05:00:00,19.211,12.111,15.915165,0.0,0.0
133,2015-05-14 05:00:00,20.711,9.461,15.238082,0.0,0.0
134,2015-05-15 05:00:00,22.211,11.011001,16.527664,0.0,1.0
135,2015-05-16 05:00:00,25.161001,13.261001,18.725584,0.0,8.0
136,2015-05-17 05:00:00,26.561,17.311,21.965164,0.0,3.0
137,2015-05-18 05:00:00,19.411001,14.111,16.590168,0.0,0.0
138,2015-05-19 05:00:00,24.811,14.211,18.173498,0.0,9.0
139,2015-05-20 05:00:00,18.311,11.161,15.075584,0.0,0.0
140,2015-05-21 05:00:00,14.961,9.511001,12.346416,0.0,0.0
141,2015-05-22 05:00:00,21.861,11.461,16.533915,0.0,0.0
142,2015-05-23 05:00:00,19.111,9.161,14.019334,0.0,0.0
143,2015-05-24 05:00:00,25.011,10.161,18.01725,0.0,0.0
144,2015-05-25 05:00:00,28.211,14.361,21.61725,0.0,0.0
145,2015-05-26 05:00:00,29.861,17.311,22.906832,0.0,0.0
146,2015-05-27 05:00:00,29.161001,18.861,23.208918,0.0,5.0
147,2015-05-28 05:00:00,29.861,18.761,23.377668,0.0,3.0
148,2015-05-29 05:00:00,26.061,16.361,20.775583,0.0,0.0
149,2015-05-30 05:00:00,27.861,17.161001,22.250582,0.0,0.0
150,2015-05-31 05:00:00,29.061,19.661001,22.7985,0.0,8.0
151,2015-06-01 05:00:00,21.161001,12.661,16.506836,0.0,24.0
152,2015-06-02 05:00:00,12.611,11.311001,12.0859995,0.0,24.0
153,2015-06-03 05:00:00,18.561,11.761001,14.073501,0.0,1.0
154,2015-06-04 05:00:00,16.111,12.311001,13.754749,0.0,4.0
155,2015-06-05 05:00:00,17.511,12.511001,14.844334,0.0,1.0
156,2015-06-06 05:00:00,23.111,13.361,18.636,0.0,6.0
157,2015-06-07 05:00:00,20.961,10.961,16.363085,0.0,0.0
158,2015-06-08 05:00:00,23.761,15.111,19.431831,0.0,5.0
159,2015-06-09 05:00:00,26.261,18.161001,21.66308,0.0,7.0
160,2015-06-10 05:00:00,26.061,15.061001,20.958918,0.0,0.0
161,2015-06-11 05:00:00,30.861,19.361,24.938082,0.0,0.0
162,2015-06-12 05:00:00,27.861,19.961,24.692247,0.0,0.0
163,2015-06-13 05:00:00,28.311,20.861,24.800583,0.0,0.0
164,2015-06-14 05:00:00,28.061,18.211,22.988083,0.0,2.0
165,2015-06-15 05:00:00,28.261,18.911001,22.015167,0.0,15.0
166,2015-06-16 05:00:00,26.111,18.361,21.777666,0.0,6.0
167,2015-06-17 05:00:00,24.461,18.211,20.7735,0.0,0.0
168,2015-06-18 05:00:00,20.311,17.711,18.650583,0.0,0.0
169,2015-06-19 05:00:00,27.861,18.311,22.89225,0.0,2.0
170,2015-06-20 05:00:00,21.011,18.311,20.186,0.0,4.0
171,2015-06-21 05:00:00,29.711,21.161001,24.486,0.0,10.0
172,2015-06-22 05:00:00,29.111,20.011,24.431831,0.0,0.0
173,2015-06-23 05:00:00,31.511,21.261,26.196419,0.0,0.0
174,2015-06-24 05:00:00,27.411001,18.461,22.952667,0.0,0.0
175,2015-06-25 05:00:00,26.911001,16.961,22.263086,0.0,0.0
176,2015-06-26 05:00:00,24.761,19.661001,22.108915,0.0,1.0
177,2015-06-27 05:00:00,20.811,17.461,18.871416,0.0,12.0
178,2015-06-28 05:00:00,22.511,18.361,19.938084,0.0,10.0
179,2015-06-29 05:00:00,23.161001,16.311,19.92975,0.0,0.0
180,2015-06-30 05:00:00,25.661001,17.061,21.765167,0.0,2.0
181,2015-07-01 05:00:00,27.211,20.361,23.325579,0.0,10.0
182,2015-07-02 05:00:00,24.611,17.811,21.04433,0.0,0.0
183,2015-07-03 05:00:00,25.961,17.761,21.469332,0.0,0.0
184,2015-07-04 05:00:00,23.361,18.961,21.325583,0.0,3.0
185,2015-07-05 05:00:00,27.361,17.911001,22.619331,0.0,0.0
186,2015-07-06 05:00:00,26.211,19.011,22.606834,0.0,3.0
187,2015-07-07 05:00:00,28.861,22.461,25.146414,0.0,6.0
188,2015-07-08 05:00:00,29.061,22.511,25.256834,0.0,7.0
189,2015-07-09 05:00:00,25.761,21.561,22.725584,0.0,8.0
190,2015-07-10 05:00:00,27.811,20.361,23.806831,0.0,0.0
191,2015-07-11 05:00:00,28.161001,18.911001,23.638083,0.0,0.0
192,2015-07-12 05:00:00,29.711,19.061,24.775583,0.0,1.0
193,2015-07-13 05:00:00,28.411001,20.461,24.138084,0.0,0.0
194,2015-07-14 05:00:00,25.861,19.261,22.996416,0.0,10.0
195,2015-07-15 05:00:00,26.811,21.661001,23.821419,0.0,2.0
196,2015-07-16 05:00:00,25.261,17.811,21.32975,0.0,0.0
197,2015-07-17 05:00:00,26.011,16.161001,21.248499,0.0,0.0
198,2015-07-18 05:00:00,28.511,20.461,24.540167,0.0,8.0
199,2015-07-19 05:00:00,32.611,22.411001,27.31308,0.0,0.0
200,2015-07-20 05:00:00,33.260998,25.011,28.723497,0.0,1.0
201,2015-07-21 05:00:00,32.461,22.911001,27.719332,0.0,1.0
202,2015-07-22 05:00:00,29.011,19.961,24.661001,0.0,0.0
203,2015-07-23 05:00:00,28.561,18.511,23.719332,0.0,0.0
204,2015-07-24 05:00:00,28.161001,18.011,23.742249,0.0,0.0
205,2015-07-25 05:00:00,28.611,17.961,23.861,0.0,0.0
206,2015-07-26 05:00:00,30.811,20.861,25.861,0.0,0.0
207,2015-07-27 05:00:00,26.811,21.261,23.863083,0.0,10.0
208,2015-07-28 05:00:00,31.011,21.361,26.233915,0.0,0.0
209,2015-07-29 05:00:00,32.510998,21.811,27.590166,0.0,0.0
210,2015-07-30 05:00:00,31.161001,23.261,26.208918,0.0,6.0
211,2015-07-31 05:00:00,30.861,20.811,25.931837,0.0,0.0
212,2015-08-01 05:00:00,30.611,21.811,25.915167,0.0,2.0
213,2015-08-02 05:00:00,29.811,18.661001,24.813082,0.0,0.0
214,2015-08-03 05:00:00,31.261,21.061,26.594328,0.0,0.0
215,2015-08-04 05:00:00,32.211,22.461,26.629745,0.0,1.0
216,2015-08-05 05:00:00,30.761,20.061,25.454748,0.0,0.0
217,2015-08-06 05:00:00,27.761,17.711,23.238083,0.0,0.0
218,2015-08-07 05:00:00,27.611,19.211,23.575583,0.0,0.0
219,2015-08-08 05:00:00,27.561,18.711,23.002665,0.0,0.0
220,2015-08-09 05:00:00,27.961,18.961,23.215164,0.0,0.0
221,2015-08-10 05:00:00,26.861,18.811,22.731833,0.0,0.0
222,2015-08-11 05:00:00,25.961,21.261,22.565168,0.0,16.0
223,2015-08-12 05:00:00,27.611,19.061,23.065165,0.0,0.0
224,2015-08-13 05:00:00,27.411001,17.761,22.481833,0.0,0.0
225,2015-08-14 05:00:00,28.961,17.811,23.648499,0.0,0.0
226,2015-08-15 05:00:00,31.161001,20.111,25.554749,0.0,0.0
227,2015-08-16 05:00:00,31.411001,21.211,26.469336,0.0,0.0
228,2015-08-17 05:00:00,32.560997,22.261,27.444334,0.0,0.0
229,2015-08-18 05:00:00,31.311,23.111,26.354752,0.0,1.0
230,2015-08-19 05:00:00,29.011,22.161001,25.256834,0.0,1.0
231,2015-08-20 05:00:00,28.461,22.861,25.306831,0.0,6.0
232,2015-08-21 05:00:00,28.511,22.761,25.317251,0.0,5.0
233,2015-08-22 05:00:00,28.161001,19.761,24.15058,0.0,1.0
234,2015-08-23 05:00:00,26.911001,19.061,23.015167,0.0,5.0
235,2015-08-24 05:00:00,28.961,20.661001,24.492249,0.0,0.0
236,2015-08-25 05:00:00,29.261,21.761,25.0235,0.0,9.0
237,2015-08-26 05:00:00,27.861,18.611,23.413084,0.0,0.0
238,2015-08-27 05:00:00,26.261,19.161001,22.450584,0.0,0.0
239,2015-08-28 05:00:00,26.061,17.261,21.986002,0.0,0.0
240,2015-08-29 05:00:00,28.661001,17.311,23.163086,0.0,0.0
241,2015-08-30 05:00:00,30.761,19.911001,25.421417,0.0,0.0
242,2015-08-31 05:00:00,31.911001,23.011,27.033918,0.0,0.0
243,2015-09-01 05:00:00,30.461,21.461,25.650587,0.0,0.0
244,2015-09-02 05:00:00,30.361,20.861,25.47975,0.0,0.0
245,2015-09-03 05:00:00,32.111,20.811,26.188082,0.0,4.0
246,2015-09-04 05:00:00,27.061,21.311,24.463081,0.0,5.0
247,2015-09-05 05:00:00,25.561,18.411001,21.913086,0.0,0.0
248,2015-09-06 05:00:00,27.211,17.011,22.140165,0.0,0.0
249,2015-09-07 05:00:00,31.211,18.311,24.904749,0.0,0.0
250,2015-09-08 05:00:00,33.560997,21.861,27.325583,0.0,0.0
251,2015-09-09 05:00:00,30.861,22.211,26.421415,0.0,1.0
252,2015-09-10 05:00:00,25.361,21.711,22.904749,0.0,19.0
253,2015-09-11 05:00:00,24.611,18.461,21.511,0.0,7.0
254,2015-09-12 05:00:00,24.261,18.561,21.340166,0.0,11.0
255,2015-09-13 05:00:00,22.111,16.561,19.736,0.0,4.0
256,2015-09-14 05:00:00,22.661001,14.061001,17.948502,0.0,0.0
257,2015-09-15 05:00:00,26.061,13.811001,19.771416,0.0,0.0
258,2015-09-16 05:00:00,27.611,15.311001,21.452665,0.0,0.0
259,2015-09-17 05:00:00,28.511,16.611,22.456833,0.0,0.0
260,2015-09-18 05:00:00,27.561,16.761,21.733915,0.0,0.0
261,2015-09-19 05:00:00,26.661001,16.861,21.67975,0.0,0.0
262,2015-09-20 05:00:00,23.711,16.961,20.713085,0.0,0.0
263,2015-09-21 05:00:00,20.561,14.011001,17.45892,0.0,1.0
264,2015-09-22 05:00:00,20.961,16.311,18.258917,0.0,0.0
265,2015-09-23 05:00:00,24.261,14.311001,18.963081,0.0,0.0
266,2015-09-24 05:00:00,25.361,13.561001,19.711,0.0,0.0
267,2015-09-25 05:00:00,21.761,16.661001,18.90475,0.0,0.0
268,2015-09-26 05:00:00,19.861,15.361,17.377666,0.0,0.0
269,2015-09-27 05:00:00,21.011,13.811001,17.360998,0.0,0.0
270,2015-09-28 05:00:00,24.861,15.761001,20.204748,0.0,1.0
271,2015-09-29 05:00:00,25.561,18.611,21.590166,0.0,14.0
272,2015-09-30 05:00:00,25.461,14.911,20.658916,0.0,12.0
273,2015-10-01 05:00:00,15.911,13.711,14.773501,0.0,11.0
274,2015-10-02 05:00:00,13.861,9.761001,10.806834,0.0,24.0
275,2015-10-03 05:00:00,12.361,10.261001,11.20475,0.0,8.0
276,2015-10-04 05:00:00,15.361,11.711,13.125583,0.0,1.0
277,2015-10-05 05:00:00,16.611,10.711,13.390167,0.0,0.0
278,2015-10-06 05:00:00,20.611,9.411,14.904751,0.0,0.0
279,2015-10-07 05:00:00,21.411001,12.611,16.256834,0.0,0.0
280,2015-10-08 05:00:00,18.811,12.361,15.554751,0.0,0.0
281,2015-10-09 05:00:00,23.811,14.111,18.400583,0.0,4.0
282,2015-10-10 05:00:00,16.161001,10.211,13.083916,0.0,0.0
283,2015-10-11 05:00:00,19.111,7.811,13.279748,0.0,0.0
284,2015-10-12 05:00:00,22.311,9.311001,15.186001,0.0,0.0
285,2015-10-13 05:00:00,22.511,12.711,16.929749,0.0,0.0
286,2015-10-14 05:00:00,18.511,12.111,15.110997,0.0,0.0
287,2015-10-15 05:00:00,16.411001,8.911,12.706833,0.0,0.0
288,2015-10-16 05:00:00,16.761,9.911,12.886002,0.0,0.0
289,2015-10-17 05:00:00,12.561001,5.461,9.198501,0.0,0.0
290,2015-10-18 05:00:00,8.761001,2.911,5.5568337,0.0,0.0
291,2015-10-19 05:00:00,10.261001,0.711,5.6922507,0.0,0.0
292,2015-10-20 05:00:00,19.911001,6.911,12.623501,0.0,0.0
293,2015-10-21 05:00:00,22.261,9.561001,15.171417,0.0,0.0
294,2015-10-22 05:00:00,23.011,9.961,16.111,0.0,1.0
295,2015-10-23 05:00:00,15.661,7.461,11.938083,0.0,0.0
296,2015-10-24 05:00:00,12.311001,5.311,9.567251,0.0,0.0
297,2015-10-25 05:00:00,18.361,10.211,14.083917,0.0,1.0
298,2015-10-26 05:00:00,13.761001,6.311,9.631833,0.0,0.0
299,2015-10-27 05:00:00,13.911,5.161,9.788085,0.0,0.0
300,2015-10-28 05:00:00,18.811,11.361,15.15475,0.0,17.0
301,2015-10-29 05:00:00,20.361,12.161,17.369333,0.0,6.0
302,2015-10-30 05:00:00,14.661,6.661,10.688084,0.0,0.0
303,2015-10-31 05:00:00,11.761001,3.461,8.150584,0.0,0.0
304,2015-11-01 05:00:00,17.161001,8.811001,13.019333,0.0,1.0
305,2015-11-02 05:00:00,17.311,9.261001,12.794332,0.0,0.0
306,2015-11-03 05:00:00,20.961,7.161,13.590167,0.0,0.0
307,2015-11-04 05:00:00,18.961,8.761001,13.308918,0.0,0.0
308,2015-11-05 05:00:00,20.161001,10.761001,15.736,0.0,0.0
309,2015-11-06 05:00:00,21.711,16.711,18.702665,0.0,0.0
310,2015-11-07 05:00:00,17.961,11.311001,15.069335,0.0,0.0
311,2015-11-08 05:00:00,13.161,6.811,9.9985,0.0,0.0
312,2015-11-09 05:00:00,14.061001,6.911,10.323501,0.0,0.0
313,2015-11-10 05:00:00,15.061001,9.961,12.458917,0.0,7.0
314,2015-11-11 05:00:00,13.611,9.161,10.806834,0.0,8.0
315,2015-11-12 05:00:00,13.911,9.361,11.929751,0.0,7.0
316,2015-11-13 05:00:00,13.211,7.311,10.569335,0.0,0.0
317,2015-11-14 05:00:00,8.411,3.611,6.3526673,0.0,0.0
318,2015-11-15 05:00:00,13.811001,2.261,7.577667,0.0,0.0
319,2015-11-16 05:00:00,18.061,6.411,11.2235,0.0,0.0
320,2015-11-17 05:00:00,9.261001,4.411,7.0318336,0.0,0.0
321,2015-11-18 05:00:00,13.711,6.361,10.738083,0.0,0.0
322,2015-11-19 05:00:00,17.511,12.761001,15.269333,0.0,10.0
323,2015-11-20 05:00:00,15.861,5.861,11.563084,0.0,2.0
324,2015-11-21 05:00:00,9.361,4.361,7.190167,0.0,0.0
325,2015-11-22 05:00:00,11.561001,5.711,9.094333,0.0,2.0
326,2015-11-23 05:00:00,5.711,0.061,3.1068332,0.0,0.0
327,2015-11-24 05:00:00,6.961,-2.039,2.3755834,0.0,0.0
328,2015-11-25 05:00:00,8.261001,-0.039,4.2151666,0.0,0.0
329,2015-11-26 05:00:00,15.161,4.261,9.611,0.0,0.0
330,2015-11-27 05:00:00,16.861,5.061,10.758916,0.0,0.0
331,2015-11-28 05:00:00,13.761001,7.411,10.60475,0.0,5.0
332,2015-11-29 05:00:00,8.411,2.911,5.5901675,0.0,0.0
333,2015-11-30 05:00:00,7.511,0.76100004,4.57975,0.0,0.0
334,2015-12-01 05:00:00,9.561001,7.261,8.350585,0.0,23.0
335,2015-12-02 05:00:00,12.961,7.761,10.358915,0.0,17.0
336,2015-12-03 05:00:00,12.111,5.111,7.92975,0.0,0.0
337,2015-12-04 05:00:00,9.811001,2.611,5.9630837,0.0,0.0
338,2015-12-05 05:00:00,9.661,0.76100004,4.5609994,0.0,0.0
339,2015-12-06 05:00:00,10.611,0.661,5.044334,0.0,0.0
340,2015-12-07 05:00:00,11.411,1.611,5.8401666,0.0,0.0
341,2015-12-08 05:00:00,8.061001,3.711,5.711,0.0,0.0
342,2015-12-09 05:00:00,10.561001,3.8109999,7.3734994,0.0,0.0
343,2015-12-10 05:00:00,13.661,6.561,9.477668,0.0,1.0
344,2015-12-11 05:00:00,15.261001,5.761,10.063084,0.0,0.0
345,2015-12-12 05:00:00,16.111,7.611,11.525584,0.0,0.0
346,2015-12-13 05:00:00,16.911001,9.861,12.113083,0.0,0.0
347,2015-12-14 05:00:00,15.861,11.061001,13.715167,0.0,4.0
348,2015-12-15 05:00:00,17.311,9.861,13.644333,0.0,3.0
349,2015-12-16 05:00:00,9.511001,5.211,7.9339175,0.0,0.0
350,2015-12-17 05:00:00,13.061001,8.111,10.94225,0.0,9.0
351,2015-12-18 05:00:00,11.611,2.661,7.746416,0.0,1.0
352,2015-12-19 05:00:00,4.311,0.81100005,2.2839165,0.0,0.0
353,2015-12-20 05:00:00,5.061,-0.889,1.7589167,0.0,0.0
354,2015-12-21 05:00:00,10.761001,0.76100004,6.8776665,0.0,0.0
355,2015-12-22 05:00:00,14.261001,9.661,11.813083,0.0,8.0
356,2015-12-23 05:00:00,16.761,9.511001,11.819332,0.0,13.0
357,2015-12-24 05:00:00,20.061,13.611,17.604746,0.0,2.0
358,2015-12-25 05:00:00,17.311,11.511001,13.925584,0.0,4.0
359,2015-12-26 05:00:00,12.711,8.961,9.81725,0.0,0.0
360,2015-12-27 05:00:00,15.811001,7.211,11.977668,0.0,8.0
361,2015-12-28 05:00:00,6.461,3.261,4.2485003,0.0,1.0
362,2015-12-29 05:00:00,10.661,3.3109999,6.481834,0.0,14.0
363,2015-12-30 05:00:00,9.611,4.261,7.171417,0.0,2.0
364,2015-12-31 05:00:00,9.911,3.5609999,7.263084,0.0,3.0
365,2016-01-01 05:00:00,6.161,0.41099998,3.2568333,0.0,0.0
366,2016-01-02 05:00:00,4.211,-1.2390001,1.161,0.0,0.0
367,2016-01-03 05:00:00,6.561,-0.639,2.161,0.0,0.0
368,2016-01-04 05:00:00,-0.389,-8.139,-2.5744166,0.0,0.0
369,2016-01-05 05:00:00,-1.539,-9.839,-5.7556667,0.0,0.0
370,2016-01-06 05:00:00,3.261,-6.139,-2.43275,0.0,0.0
371,2016-01-07 05:00:00,5.411,-4.389,0.5172501,0.0,0.0
372,2016-01-08 05:00:00,6.211,-0.839,2.7193334,0.0,0.0
373,2016-01-09 05:00:00,8.811001,2.861,6.07975,0.0,1.0
